,SO2,NO2,PM10,PM2.5,O3,CO,T,H,P,WS,WD,AQI,MainPStr,DAQI,MainP,AP
15035,10.0,47.0,59.0,34.0,47.0,0.9,15.7,38.0,1019.2,1.5,4.9,59.0,NO2,-2.0,1,0.47484180600875847
15036,10.0,45.0,59.0,35.0,50.0,0.9,15.4,37.0,1019.1,1.6,9.6,57.0,NO2,-3.0,1,0.472800514944304
15037,9.0,41.0,58.0,32.0,52.0,0.8,15.0,37.0,1019.2,1.6,6.0,54.0,PM10,-5.0,2,0.3425684167925535
15038,10.0,31.0,49.0,27.0,62.0,0.8,14.8,34.0,1019.7,1.7,11.2,49.0,PM10,1.0,2,0.17121135386224645
15039,10.0,34.0,50.0,30.0,58.0,0.8,14.5,33.0,1019.9,2.0,29.3,50.0,PM10,4.0,2,0.22465316582001388
15040,10.0,43.0,50.0,29.0,49.0,0.8,14.2,34.0,1020.5,1.8,25.5,54.0,NO2,2.0,1,0.2812883807659289
15041,11.0,44.0,62.0,32.0,50.0,0.9,14.3,35.0,1021.1,1.6,20.1,56.0,PM10,1.0,2,0.4803070348503746
15042,12.0,39.0,63.0,33.0,57.0,1.0,14.5,35.0,1021.4,2.0,25.4,57.0,PM10,1.0,2,0.5270013847210816
15043,14.0,42.0,65.0,41.0,60.0,1.0,14.9,35.0,1020.9,1.8,31.1,58.0,"PM10,PM2.5",3.0,"2,3",0.6995970515064575
15044,15.0,48.0,72.0,40.0,65.0,1.0,16.0,34.0,1019.6,1.6,17.3,61.0,PM10,6.0,2,0.8518630514807511
15045,15.0,43.0,74.0,48.0,85.0,1.0,17.1,33.0,1018.0,1.4,30.6,67.0,PM2.5,5.0,3,0.9571834716610674
15046,15.0,39.0,74.0,52.0,99.0,1.0,18.0,32.0,1016.6,1.2,4.2,72.0,PM2.5,-2.0,3,0.999592562893153
15047,15.0,40.0,78.0,51.0,108.0,1.0,19.1,32.0,1015.7,0.9,323.8,70.0,PM2.5,-3.0,3,1.0665751961367702
15048,13.0,42.0,84.0,47.0,109.0,1.0,19.0,34.0,1015.5,1.0,45.7,67.0,PM10,2.0,2,1.0643520425472617
15049,12.0,46.0,84.0,50.0,106.0,1.0,19.0,35.0,1015.6,0.8,42.1,69.0,PM2.5,-1.0,3,1.103436951980615
15050,10.0,52.0,80.0,49.0,95.0,1.1,18.5,37.0,1016.1,0.5,354.7,68.0,PM2.5,17.0,3,1.0845519789049565
15051,12.0,68.0,104.0,53.0,80.0,1.2,18.0,36.0,1016.5,0.8,328.1,85.0,NO2,8.0,1,1.5177458278498477
15052,14.0,72.0,102.0,69.0,62.0,1.2,17.6,38.0,1017.0,0.6,334.2,93.0,PM2.5,7.0,3,1.6650140088199648
15053,13.0,80.0,109.0,72.0,42.0,1.2,17.3,40.0,1017.3,0.8,341.6,100.0,NO2,-6.0,1,1.7445401199275399
15054,12.0,74.0,102.0,70.0,34.0,1.2,17.0,40.0,1017.6,0.5,329.6,94.0,PM2.5,5.0,3,1.554662842441527
15055,12.0,79.0,103.0,69.0,29.0,1.2,16.9,40.0,1017.9,0.6,347.1,99.0,NO2,11.0,1,1.5903825749130138
15056,11.0,100.0,104.0,74.0,11.0,1.2,16.6,42.0,1018.0,0.7,25.7,110.0,NO2,0.0,1,1.786699214347543
15057,11.0,99.0,96.0,72.0,10.0,1.2,16.4,43.0,1017.9,1.1,23.0,110.0,NO2,-8.0,1,1.6884055602571957
15058,11.0,83.0,99.0,66.0,21.0,1.1,16.4,43.0,1017.8,1.4,26.0,102.0,NO2,-1.0,1,1.4866009942634313
15059,12.0,81.0,97.0,64.0,20.0,1.1,16.1,47.0,1017.6,1.8,29.1,101.0,NO2,-16.0,1,1.4474402474011652
15060,12.0,47.0,97.0,63.0,46.0,1.1,15.7,48.0,1017.5,2.0,40.5,85.0,PM2.5,0.0,3,1.1620835644897434
15061,11.0,23.0,76.0,63.0,66.0,1.0,15.2,46.0,1018.0,2.5,56.1,85.0,PM2.5,-2.0,3,0.7410053079592326
15062,11.0,38.0,76.0,61.0,42.0,1.1,14.9,51.0,1018.4,1.8,22.7,83.0,PM2.5,1.0,3,0.8385303077712662
15063,10.0,39.0,77.0,62.0,39.0,1.0,14.4,51.0,1019.1,2.0,31.5,84.0,PM2.5,-7.0,3,0.797096782311845
15064,10.0,40.0,69.0,56.0,35.0,1.1,14.0,51.0,1019.9,2.0,31.1,77.0,PM2.5,8.0,3,0.712190263753341
15065,9.0,38.0,75.0,63.0,35.0,1.1,13.8,50.0,1020.8,2.3,18.1,85.0,PM2.5,-1.0,3,0.7821490307256246
15066,8.0,32.0,76.0,62.0,39.0,1.1,13.8,50.0,1021.6,2.3,9.4,84.0,PM2.5,-2.0,3,0.7100045183560385
15067,8.0,29.0,74.0,60.0,41.0,1.1,13.7,49.0,1021.5,2.9,23.6,82.0,PM2.5,2.0,3,0.6501497700632924
15068,9.0,28.0,75.0,62.0,40.0,1.2,13.9,48.0,1020.8,2.6,13.5,84.0,PM2.5,-5.0,3,0.720690072613643
15069,9.0,26.0,49.0,58.0,43.0,1.2,14.0,47.0,1019.9,2.5,6.8,79.0,PM2.5,-16.0,3,0.4595378247709899
15070,9.0,23.0,58.0,45.0,48.0,1.2,14.0,46.0,1019.0,2.5,4.6,63.0,PM2.5,-5.0,3,0.4024033297112668
15071,8.0,27.0,63.0,41.0,39.0,1.2,13.8,47.0,1018.8,2.4,0.5,58.0,PM2.5,-4.0,3,0.39850459632094326
15072,7.0,30.0,58.0,38.0,32.0,1.2,13.2,48.0,1019.0,2.3,347.6,54.0,"PM10,PM2.5",-2.0,"2,3",0.31744091702740324
15073,7.0,32.0,54.0,26.0,28.0,1.2,12.5,48.0,1019.6,2.4,3.8,52.0,PM10,-1.0,2,0.18430486582167888
15074,7.0,34.0,52.0,29.0,24.0,1.1,12.0,49.0,1020.2,2.5,6.1,51.0,PM10,-3.0,2,0.1639156728136684
15075,6.0,34.0,48.0,25.0,20.0,1.1,11.4,50.0,1020.9,2.5,12.8,48.0,PM10,-12.0,2,0.06025819171817148
15076,6.0,28.0,36.0,22.0,27.0,1.0,10.8,49.0,1021.8,2.5,7.3,36.0,PM10,-1.0,2,-0.14395370467989216
15077,6.0,24.0,35.0,22.0,29.0,1.0,10.2,48.0,1022.7,2.8,12.6,35.0,PM10,-5.0,2,-0.1884909192633023
15078,6.0,22.0,30.0,21.0,32.0,0.9,9.7,48.0,1023.2,2.7,14.1,30.0,"PM10,PM2.5",6.0,"2,3",-0.2879220336651649
15079,6.0,19.0,24.0,25.0,36.0,0.9,9.1,48.0,1023.8,3.0,12.1,36.0,PM2.5,-3.0,3,-0.31979769115243706
15080,6.0,18.0,26.0,23.0,38.0,0.9,8.5,49.0,1024.1,3.4,21.9,33.0,PM2.5,-3.0,3,-0.32496975444325105
15081,6.0,18.0,29.0,21.0,38.0,0.9,7.8,52.0,1024.6,2.9,6.5,30.0,PM2.5,12.0,3,-0.31818092267978737
15082,6.0,16.0,28.0,29.0,43.0,0.9,6.9,58.0,1025.1,3.1,4.2,42.0,PM2.5,1.0,3,-0.2585517578401756
15083,6.0,15.0,25.0,30.0,45.0,1.0,5.9,66.0,1025.1,3.2,12.2,43.0,PM2.5,-4.0,3,-0.23977933330481466
15084,5.0,14.0,24.0,27.0,48.0,1.0,5.8,65.0,1025.0,3.0,18.7,39.0,PM2.5,3.0,3,-0.29561715273271816
15085,5.0,14.0,19.0,29.0,49.0,1.0,5.9,61.0,1024.7,2.8,9.6,42.0,PM2.5,7.0,3,-0.3153189724285735
15086,6.0,15.0,24.0,34.0,48.0,1.0,5.9,59.0,1024.9,2.8,9.0,49.0,PM2.5,-3.0,3,-0.20144182934368005
15087,6.0,16.0,28.0,32.0,48.0,1.0,6.3,52.0,1025.2,2.8,9.8,46.0,PM2.5,-6.0,3,-0.17555293974154457
15088,6.0,19.0,38.0,28.0,46.0,1.0,6.4,49.0,1025.6,2.9,6.3,40.0,PM2.5,3.0,3,-0.10357298082070161
15089,7.0,20.0,32.0,30.0,48.0,1.0,6.6,43.0,1026.3,2.7,16.2,43.0,PM2.5,-3.0,3,-0.09654375817958281
15090,7.0,19.0,39.0,28.0,50.0,1.0,6.8,40.0,1026.7,2.8,4.2,40.0,PM2.5,6.0,3,-0.06050939815892563
15091,8.0,21.0,42.0,32.0,47.0,1.0,7.2,38.0,1026.4,2.5,356.6,46.0,PM2.5,3.0,3,0.03163727488165338
15092,8.0,21.0,49.0,29.0,47.0,1.0,7.6,35.0,1025.9,2.6,5.9,49.0,PM10,2.0,2,0.06242373418258464
15093,8.0,22.0,52.0,28.0,46.0,1.0,7.8,35.0,1025.1,2.6,11.7,51.0,PM10,6.0,2,0.08546926884193837
15094,8.0,21.0,64.0,35.0,47.0,1.0,8.2,36.0,1024.0,2.2,0.3,57.0,PM10,-3.0,2,0.23984807078725578
15095,8.0,23.0,57.0,38.0,41.0,1.0,8.1,37.0,1023.6,2.6,355.0,54.0,"PM10,PM2.5",4.0,"2,3",0.2093616694858978
15096,7.0,25.0,59.0,41.0,38.0,1.0,7.8,37.0,1023.5,2.6,12.1,58.0,PM2.5,-7.0,3,0.24321160189108493
15097,8.0,26.0,52.0,30.0,37.0,1.0,7.6,36.0,1023.8,2.4,17.0,51.0,PM10,3.0,2,0.11471315124109477
15098,8.0,30.0,48.0,38.0,31.0,1.1,7.5,36.0,1024.2,2.4,13.4,54.0,PM2.5,1.0,3,0.2137540836404399
15099,8.0,27.0,51.0,39.0,32.0,1.1,7.5,35.0,1024.7,2.4,6.9,55.0,PM2.5,-2.0,3,0.21843871060209685
15100,8.0,23.0,37.0,37.0,37.0,1.0,7.4,33.0,1025.2,2.6,16.4,53.0,PM2.5,-10.0,3,0.02129013955951524
15101,8.0,23.0,39.0,30.0,36.0,1.0,7.4,33.0,1025.6,2.3,16.9,43.0,PM2.5,3.0,3,-0.0285694502900599
15102,8.0,25.0,42.0,32.0,34.0,1.0,7.4,33.0,1025.4,2.2,26.6,46.0,PM2.5,-3.0,3,0.02866780948860294
15103,7.0,27.0,43.0,28.0,31.0,1.0,7.4,32.0,1025.3,2.2,20.3,43.0,PM10,2.0,2,-0.00849612055047085
15104,8.0,27.0,45.0,28.0,31.0,1.0,7.4,33.0,1025.3,2.1,17.2,45.0,PM10,6.0,2,0.02853042120481168
15105,9.0,31.0,52.0,30.0,27.0,1.0,7.5,33.0,1025.2,2.0,16.6,51.0,PM10,-3.0,2,0.1538551756317066
15106,9.0,27.0,48.0,31.0,34.0,1.0,7.6,31.0,1025.3,2.5,21.7,48.0,PM10,1.0,2,0.11140952513410787
15107,8.0,21.0,49.0,28.0,42.0,0.9,7.5,28.0,1025.0,2.8,25.8,49.0,PM10,-8.0,2,-0.00264006169262734
15108,8.0,18.0,41.0,19.0,45.0,0.9,7.2,27.0,1024.9,2.3,14.0,41.0,PM10,-5.0,2,-0.1711455143489087
15109,8.0,20.0,36.0,18.0,42.0,0.9,7.0,26.0,1024.3,2.2,16.3,36.0,PM10,-2.0,2,-0.2103106465959255
15110,8.0,20.0,34.0,18.0,42.0,0.9,6.9,25.0,1024.5,2.2,12.8,34.0,PM10,-6.0,2,-0.22679321592051407
15111,8.0,22.0,28.0,14.0,40.0,0.9,6.7,25.0,1024.8,2.1,8.1,28.0,"NO2,PM10",4.0,"1,2",-0.2975325847727568
15112,8.0,25.0,27.0,13.0,39.0,0.9,6.6,24.0,1025.2,2.0,6.1,32.0,NO2,-4.0,1,-0.28573464240982516
15113,8.0,22.0,28.0,15.0,42.0,0.9,7.3,24.0,1025.7,2.1,11.8,28.0,"NO2,PM10",11.0,"1,2",-0.28142591087665336
15114,7.0,21.0,39.0,10.0,46.0,0.8,7.6,22.0,1025.9,2.7,20.4,39.0,PM10,10.0,2,-0.29098213299076553
15115,7.0,25.0,49.0,8.0,42.0,0.8,7.9,22.0,1025.7,2.5,17.7,49.0,PM10,-5.0,2,-0.19734754145451996
15116,7.0,31.0,44.0,10.0,37.0,0.8,8.5,22.0,1024.9,2.1,19.1,44.0,PM10,7.0,2,-0.17331421044529227
15117,8.0,27.0,52.0,12.0,43.0,0.8,9.5,20.0,1023.8,1.8,16.2,51.0,PM10,3.0,2,-0.09092254284515328
15118,7.0,27.0,58.0,11.0,46.0,0.8,10.0,20.0,1022.3,2.0,28.3,54.0,PM10,-2.0,2,-0.06027757423720037
15119,7.0,26.0,53.0,13.0,49.0,0.7,10.5,19.0,1021.6,1.8,23.8,52.0,PM10,1.0,2,-0.12194738212755704
15120,6.0,29.0,55.0,12.0,45.0,0.7,10.8,19.0,1021.0,1.2,348.4,53.0,PM10,-4.0,2,-0.11667830238502751
15121,6.0,36.0,49.0,11.0,40.0,0.8,10.8,20.0,1020.8,1.2,327.5,49.0,PM10,4.0,2,-0.07868163839432743
15122,8.0,42.0,41.0,15.0,35.0,0.8,10.7,20.0,1021.0,0.9,329.7,53.0,NO2,14.0,1,-0.02034919428717548
15123,9.0,53.0,46.0,13.0,25.0,0.9,10.7,21.0,1021.4,0.8,354.3,67.0,NO2,10.0,1,0.14546524805227096
15124,9.0,61.0,45.0,23.0,15.0,0.9,10.9,22.0,1021.9,0.8,339.7,77.0,NO2,11.0,1,0.27807344599612216
15125,12.0,70.0,62.0,21.0,6.0,1.0,10.9,24.0,1022.1,0.9,344.7,88.0,NO2,1.0,1,0.5657232841839298
15126,10.0,71.0,64.0,32.0,4.0,1.0,11.0,25.0,1022.4,0.8,353.8,89.0,NO2,-7.0,1,0.6434801412679189
15127,10.0,65.0,62.0,31.0,7.0,1.0,11.1,26.0,1022.4,1.0,354.3,82.0,NO2,1.0,1,0.5635861659499469
15128,10.0,66.0,55.0,27.0,5.0,1.0,11.0,26.0,1022.7,0.7,333.6,83.0,NO2,2.0,1,0.4737467392590326
15129,9.0,68.0,65.0,24.0,5.0,0.9,11.0,27.0,1022.7,1.0,6.4,85.0,NO2,-13.0,1,0.4921822486663897
15130,10.0,57.0,49.0,24.0,13.0,0.9,11.0,28.0,1022.8,1.2,5.9,72.0,NO2,-20.0,1,0.2899758126977991
15131,9.0,41.0,42.0,18.0,27.0,0.8,10.9,26.0,1022.6,1.3,19.0,52.0,NO2,1.0,1,-0.00407682817301157
15132,9.0,42.0,38.0,21.0,26.0,0.8,10.8,26.0,1022.2,1.5,26.1,53.0,NO2,1.0,1,-0.00285024170287951
15133,9.0,43.0,37.0,17.0,26.0,0.8,10.6,26.0,1022.2,1.7,16.7,54.0,NO2,1.0,1,-0.03610279763563445
15134,9.0,44.0,38.0,15.0,25.0,0.8,10.4,25.0,1022.2,1.8,27.4,55.0,NO2,0.0,1,-0.03850734341257876
15135,10.0,44.0,34.0,15.0,25.0,0.8,10.2,25.0,1022.6,1.8,32.3,55.0,NO2,-1.0,1,-0.05092850963106182
15136,10.0,43.0,37.0,14.0,26.0,0.9,10.1,24.0,1023.0,1.8,27.9,54.0,NO2,-6.0,1,-0.00421298073755132
15137,11.0,38.0,34.0,15.0,32.0,0.9,10.1,24.0,1023.6,1.8,34.6,48.0,NO2,2.0,1,-0.03230172871073615
15138,10.0,40.0,42.0,18.0,30.0,0.9,10.4,24.0,1024.0,1.8,27.6,50.0,NO2,2.0,1,0.05456549306041356
15139,11.0,41.0,53.0,16.0,30.0,0.9,10.8,24.0,1024.1,1.9,18.2,52.0,"NO2,PM10",5.0,"1,2",0.15868734772930282
15140,11.0,45.0,57.0,21.0,28.0,0.9,11.1,24.0,1023.2,1.6,8.8,57.0,NO2,5.0,1,0.27278597185814346
15141,10.0,42.0,74.0,26.0,32.0,0.8,11.7,24.0,1022.2,1.7,4.7,62.0,PM10,-1.0,2,0.3806350224821372
15142,10.0,38.0,72.0,22.0,40.0,0.8,12.3,22.0,1021.1,1.8,14.1,61.0,PM10,0.0,2,0.3134039671427763
15143,9.0,36.0,71.0,20.0,44.0,0.8,12.9,22.0,1020.2,1.8,4.4,61.0,PM10,-8.0,2,0.2592444670424019
15144,9.0,39.0,56.0,19.0,41.0,0.8,12.8,23.0,1019.8,1.5,2.0,53.0,PM10,4.0,2,0.1485252613488199
15145,9.0,43.0,64.0,23.0,37.0,0.8,12.4,23.0,1020.0,1.8,343.6,57.0,PM10,1.0,2,0.27948235023073414
15146,9.0,46.0,56.0,28.0,34.0,0.8,11.8,23.0,1020.4,1.8,358.2,58.0,NO2,0.0,1,0.2802572038434692
15147,9.0,46.0,50.0,25.0,31.0,0.9,11.4,24.0,1020.9,1.7,3.8,58.0,NO2,0.0,1,0.23144659616050192
15148,9.0,46.0,44.0,26.0,28.0,0.9,11.3,25.0,1021.6,1.6,356.2,58.0,NO2,-12.0,1,0.18025765512185504
15149,10.0,36.0,44.0,32.0,36.0,0.9,10.9,24.0,1022.3,2.0,360.0,46.0,PM2.5,-2.0,3,0.1745756135966074
15150,10.0,35.0,40.0,27.0,33.0,0.9,10.6,26.0,1022.8,2.0,2.8,44.0,NO2,6.0,1,0.07520540203591444
15151,10.0,40.0,44.0,22.0,27.0,0.9,10.5,26.0,1023.0,1.9,0.2,50.0,NO2,-1.0,1,0.09620936265524942
15152,10.0,39.0,40.0,25.0,28.0,0.9,10.4,26.0,1023.4,1.8,349.0,49.0,NO2,-4.0,1,0.08285756555702044
15153,10.0,35.0,45.0,22.0,31.0,0.9,10.2,26.0,1023.4,1.8,356.5,45.0,PM10,-8.0,2,0.06443510700444421
15154,10.0,29.0,29.0,18.0,38.0,0.9,10.1,25.0,1023.5,1.8,353.7,37.0,NO2,-3.0,1,-0.1434610613519882
15155,10.0,22.0,34.0,18.0,48.0,0.9,9.9,24.0,1023.4,2.3,354.4,34.0,PM10,-2.0,2,-0.1425702363531896
15156,9.0,18.0,31.0,22.0,54.0,0.8,9.7,24.0,1023.3,2.4,6.2,32.0,PM2.5,7.0,3,-0.21223400047877408
15157,9.0,21.0,39.0,11.0,49.0,0.8,9.3,28.0,1023.5,2.6,358.6,39.0,PM10,13.0,2,-0.23021793284107717
15158,7.0,16.0,54.0,18.0,54.0,0.9,7.7,41.0,1024.2,2.4,351.4,52.0,PM10,-25.0,2,-0.0831116111044693
15159,9.0,21.0,27.0,15.0,43.0,0.9,7.8,39.0,1024.9,2.2,354.3,27.0,"NO2,PM10",7.0,"1,2",-0.27641241489243407
15160,8.0,23.0,34.0,23.0,43.0,1.0,8.0,37.0,1026.1,2.6,1.0,34.0,PM10,2.0,2,-0.10756138163811942
15161,7.0,19.0,36.0,20.0,52.0,0.9,7.6,42.0,1027.2,2.7,357.7,36.0,PM10,1.0,2,-0.1880825560576085
15162,7.0,18.0,37.0,23.0,57.0,0.9,7.6,42.0,1028.1,3.0,1.0,37.0,PM10,5.0,2,-0.14594960427557843
15163,7.5,21.0,41.33333333333334,27.0,54.0,0.9,7.3,40.0,1028.5,3.3,5.2,42.0,PM10,4.0,2,-0.04222776472424324
15164,8.0,25.0,45.66666666666666,31.0,49.0,0.75,7.9,38.0,1027.9,3.1,2.2,46.0,PM10,4.0,2,0.00784111851529861
15165,10.0,25.5,50.0,23.0,44.0,0.6,8.3,36.0,1027.1,3.2,0.5,50.0,PM10,9.0,2,-0.05688987905695371
15166,10.0,26.0,68.0,33.0,45.0,0.6,8.5,36.0,1026.2,2.7,2.1,59.0,PM10,-12.0,2,0.19012732396182402
15167,9.0,22.0,47.0,23.0,52.0,0.6,8.5,33.0,1025.3,3.3,355.5,47.0,PM10,-4.0,2,-0.11160676045427605
15168,9.0,27.0,43.0,28.0,45.0,0.6,8.3,36.0,1024.8,2.6,0.5,43.0,PM10,-5.0,2,-0.07042754740839682
15169,9.0,30.0,38.0,23.0,44.0,0.6,8.5,34.0,1024.9,2.6,355.3,38.0,"NO2,PM10",15.0,"1,2",-0.1274647881414804
15170,10.0,42.0,42.0,26.0,28.0,0.7,8.5,34.0,1025.2,2.4,354.7,53.0,NO2,9.0,1,0.06438720991741524
15171,11.0,49.0,48.0,28.0,19.0,0.8,8.5,35.0,1025.5,2.1,357.6,62.0,NO2,-13.0,1,0.23444747005268135
15172,11.0,38.0,49.0,32.0,31.0,0.8,8.7,33.0,1026.0,2.0,2.1,49.0,PM10,8.0,2,0.2019472709280251
15173,11.0,38.0,48.0,40.0,30.0,0.8,8.6,33.0,1026.3,1.8,0.4,57.0,PM2.5,1.0,3,0.2618764937672102
15174,11.0,44.0,48.0,41.0,22.0,0.8,8.4,34.0,1026.4,1.8,4.3,58.0,PM2.5,-1.0,3,0.3074399927996088
15175,11.0,45.0,49.0,39.0,22.0,0.8,8.5,33.0,1026.2,1.8,354.6,57.0,NO2,2.0,1,0.3086050284148615
15176,11.0,46.0,49.0,42.0,20.0,0.8,8.3,32.0,1026.4,1.8,359.6,59.0,PM2.5,9.0,3,0.3392271721419736
15177,12.0,54.0,59.0,41.0,15.0,0.9,8.1,33.0,1026.5,2.1,4.7,68.0,NO2,4.0,1,0.5404871363364533
15178,13.0,57.0,64.0,41.0,11.0,0.9,7.7,34.0,1026.6,1.8,339.8,72.0,NO2,2.0,1,0.6205355260389632
15179,12.0,59.0,58.0,39.0,7.0,0.9,7.4,35.0,1026.3,2.3,351.4,74.0,NO2,-12.0,1,0.5400480441950518
15180,13.0,49.0,56.0,44.0,16.0,0.9,7.1,35.0,1026.0,1.6,350.3,62.0,"NO2,PM2.5",3.0,"1,3",0.512485503625703
15181,13.0,51.0,50.0,47.0,12.0,0.9,6.7,36.0,1025.6,1.6,337.2,65.0,PM2.5,-1.0,3,0.49737954977103305
15182,13.0,51.0,53.0,44.0,13.0,0.9,6.4,36.0,1025.6,1.5,337.2,64.0,NO2,8.0,1,0.49877045181498414
15183,15.0,57.0,48.0,42.0,8.0,1.0,6.0,37.0,1025.4,1.4,340.5,72.0,NO2,1.0,1,0.5662700610412794
15184,15.0,58.0,55.0,44.0,7.0,1.0,6.0,38.0,1025.5,1.3,335.9,73.0,NO2,-8.0,1,0.6491832676849388
15185,17.0,52.0,58.0,44.0,17.0,1.0,7.2,34.0,1025.9,1.8,341.7,65.0,NO2,7.0,1,0.6855382413969145
15186,16.0,44.0,85.0,52.0,30.0,0.9,8.7,30.0,1026.1,2.1,353.3,72.0,PM2.5,6.0,3,0.8805350386268647
15187,13.0,35.0,106.0,46.0,46.0,0.7,10.0,24.0,1025.8,2.5,355.1,78.0,PM10,-3.0,2,0.8210526206554234
15188,11.0,29.0,100.0,38.0,60.0,0.6,11.3,21.0,1024.9,2.4,356.5,75.0,PM10,-6.0,2,0.6053500015565684
15189,9.0,25.0,87.0,34.0,70.0,0.5,12.5,18.0,1023.2,2.4,348.8,69.0,PM10,-2.0,2,0.37526765505245874
15190,9.0,22.0,84.0,26.0,80.0,0.5,13.6,17.0,1021.6,2.1,355.0,67.0,PM10,-3.0,2,0.2819232065647367
15191,8.0,24.0,77.0,34.0,82.0,0.5,14.5,16.0,1020.4,2.0,349.8,64.0,PM10,0.0,2,0.3042870395288079
15192,8.0,27.0,77.0,34.0,80.0,0.5,15.1,16.0,1019.4,1.7,348.7,64.0,PM10,-1.0,2,0.3297241962735463
15193,9.0,31.0,75.0,34.0,73.0,0.5,14.9,17.0,1018.9,2.0,354.6,63.0,PM10,-5.0,2,0.352233622339783
15194,8.0,44.0,66.0,24.0,55.0,0.5,14.3,18.0,1018.9,1.2,7.4,58.0,PM10,25.0,2,0.2447545630647071
15195,8.0,66.0,63.0,26.0,26.0,0.7,12.8,21.0,1018.7,0.4,299.5,83.0,NO2,11.0,1,0.44983763641287133
15196,8.0,75.0,50.0,34.0,12.0,0.8,12.0,24.0,1018.8,0.3,251.2,94.0,NO2,-1.0,1,0.5004442215958799
15197,9.0,74.0,45.0,29.0,11.0,0.8,11.6,24.0,1019.0,0.4,283.6,93.0,NO2,5.0,1,0.4205158605879805
15198,9.0,78.0,42.0,35.0,7.0,0.9,11.4,25.0,1019.3,0.4,195.2,98.0,NO2,2.0,1,0.5170022182105947
15199,8.0,80.0,48.0,37.0,4.0,1.0,10.5,28.0,1019.6,0.5,246.3,100.0,NO2,-3.0,1,0.6130981559557672
15200,7.0,77.0,50.0,45.0,3.0,1.0,9.7,32.0,1019.6,0.3,13.9,97.0,NO2,1.0,1,0.6446309408220087
15201,8.0,78.0,57.0,40.0,3.0,1.1,9.0,36.0,1019.7,0.6,241.3,98.0,NO2,1.0,1,0.7271335013091101
15202,9.0,79.0,75.0,39.0,3.0,1.5,8.6,46.0,1019.7,0.6,295.2,99.0,NO2,-9.0,1,1.0509053709358398
15203,7.0,72.0,84.0,65.0,3.0,1.4,8.1,47.0,1019.4,0.3,8.2,90.0,NO2,2.0,1,1.202884486902388
15204,9.0,73.0,80.0,60.0,3.0,1.5,8.0,46.0,1018.9,0.4,94.7,92.0,NO2,1.0,1,1.2152768885349465
15205,11.0,74.0,88.0,56.0,3.0,1.5,7.8,47.0,1018.6,0.3,17.4,93.0,NO2,-3.0,1,1.297283839424228
15206,9.0,72.0,81.0,55.0,2.0,1.4,7.4,48.0,1018.8,0.3,346.2,90.0,NO2,7.0,1,1.126003885267601
15207,9.0,77.0,88.0,53.0,3.0,1.4,7.3,48.0,1019.2,0.5,244.3,97.0,NO2,-14.0,1,1.223621302954326
15208,8.0,66.0,82.0,53.0,4.0,1.7,6.5,57.0,1019.4,0.2,20.2,83.0,NO2,20.0,1,1.1524978324094648
15209,13.0,86.0,97.0,64.0,4.0,1.8,9.6,46.0,1019.7,0.6,24.5,103.0,NO2,15.0,1,1.73290342805622
15210,17.0,91.0,150.0,89.0,8.0,1.1,11.4,32.0,1020.0,1.2,26.2,118.0,PM2.5,-17.0,3,2.276888729506381
15211,18.0,82.0,146.0,62.0,23.0,0.9,13.0,28.0,1020.0,1.3,26.1,101.0,NO2,-18.0,1,1.9016627699622621
15212,15.0,55.0,115.0,56.0,49.0,0.7,14.5,20.0,1019.1,1.7,35.3,83.0,PM10,14.0,2,1.2538714462986948
15213,15.0,77.0,83.0,37.0,38.0,0.7,16.1,19.0,1017.9,1.2,1.7,97.0,NO2,4.0,1,1.0193952405489344
15214,13.0,81.0,92.0,38.0,33.0,0.8,17.4,17.0,1016.4,1.1,326.6,101.0,NO2,-21.0,1,1.1252819323069474
15215,9.0,64.0,71.0,34.0,45.0,0.6,18.0,15.0,1015.5,1.0,340.7,80.0,NO2,8.0,1,0.615908097332065
15216,9.0,70.0,59.0,29.0,41.0,0.6,18.5,14.0,1015.0,0.9,8.4,88.0,NO2,11.0,1,0.5230494393154631
15217,9.0,79.0,77.0,39.0,37.0,0.6,19.1,14.0,1015.0,0.6,306.5,99.0,NO2,15.0,1,0.8445183073724641
15218,9.0,107.0,74.0,41.0,18.0,0.9,18.0,18.0,1015.2,0.6,244.1,114.0,NO2,17.0,1,1.1886982115033802
15219,9.0,142.0,113.0,52.0,4.0,1.2,15.3,23.0,1015.6,0.6,227.6,131.0,NO2,-5.0,1,2.0535789906516677
15220,8.0,132.0,111.0,74.0,4.0,1.6,13.5,30.0,1015.9,0.6,240.2,126.0,NO2,-2.0,1,2.258243472800292
15221,10.0,128.0,100.0,91.0,4.0,1.7,12.7,33.0,1016.5,0.5,242.6,124.0,NO2,-2.0,1,2.355938260372513
15222,11.0,124.0,110.0,87.0,4.0,1.6,13.0,34.0,1017.0,0.5,348.2,122.0,NO2,-4.0,1,2.341341564471284
15223,10.0,115.0,109.0,85.0,3.0,1.6,11.8,38.0,1017.3,0.4,286.6,118.0,NO2,-5.0,1,2.193322745175283
15224,9.0,105.0,88.0,81.0,3.0,1.5,10.9,44.0,1017.3,0.2,317.2,113.0,NO2,-2.0,1,1.8170056408232789
15225,8.0,102.0,81.0,76.0,3.0,1.5,10.3,47.0,1017.3,0.4,346.6,111.0,NO2,-5.0,1,1.661358800668845
15226,7.0,91.0,81.0,68.0,3.0,1.5,10.0,51.0,1017.3,0.3,299.1,106.0,NO2,0.0,1,1.449628234404323
